barcode,author,title,volume,publisher,copyright,pages,classificationnumber,language,stockhead,issueinglibrary,subject,price,365$c(currency),923$d(billdate),923$n(billnumber),942$c(bookcategory),952$c(section),952$8(booktype),952$e(sourceofpurchase),952$1(loststatus)
SC##020110,"Cripps, SteveC/",RF Power Amplifiers For Wireless Communication,,Artech House,2006,456,,,,SCGRANT,,7299.6,,,,,,,,
SC##020111,"Schatz, Hans",Ultrawideband Antennas,,Artech House,2005,331,,,,SCGRANT,,5127.1,,,,,,,,
SC##020112,"Moniga, R.K.",RF & Microwave Coupled Lines Circuits,,Artech House,2007,549,,,,SCGRANT,,6691.3,,,,,,,,
SC##020113,"Pottie, Gregory",Embedded Networked System Design,,Cambridge,2005,526,,,,SCGRANT,,2500,,,,,,,,
SC##020114,"Davidson, David B.",Computational Electromagnetics For RF,,Cambridge,2005,400,,,,SCGRANT,,3456,,,,,,,,
SC##020115,Goldsmith,Wireless Communication,,Cambridge,2007,644,,,,SCGRANT,,495,,,,,,,,
SC##020116,Guru/Hiziroglu,Electromagnetic Field theory Fundamentals,,Cambridge,2005,681,,,,SCGRANT,,595,,,,,,,,
SC##020117,"Lee, Thomas H.",The Design of CMOS Radio Frequency,,Cambridge,2007,797,,,,SCGRANT,,495,,,,,,,,
SC##020118,"Richardson, Andrew",WCDMA,,Cambridge,2005,565,,,,SCGRANT,,395,,,,,,,,
SC##020119,Aissi,Security For Mobile Networks & Plate For RM,,Artech House,2006,313,,,,SCGRANT,,5682.6,,,,,,,,
SC##020120,"Sadiku , M.N.O",Elements of Electromagnetics,,Oxford Publication,2005,761,,,,SCGRANT,,310,,,,,,,,
SC##020121,"Sadiku , M.N.O",Elements of Electromagnetics,,Oxford Publication,2005,761,,,,SCGRANT,,310,,,,,,,,
SC##020122,"Sadiku , M.N.O",Elements of Electromagnetics,,Oxford Publication,2005,761,,,,SCGRANT,,310,,,,,,,,
SC##020123,"Sadiku , M.N.O",Elements of Electromagnetics,,Oxford Publication,2005,761,,,,SCGRANT,,310,,,,,,,,
SC##020124,"Borisenko, V.E.",What is What in the Nanoworld,,Wiley,2004,335,,,,SCGRANT,,8075,,,,,,,,
SC##020125,"Keiser, Gerd",Optical Fiber Communication,,McgrawHill,2000,602,,,,SCGRANT,,337.5,,,,,,,,
SC##020126,"Keiser, Gerd",Optical Fiber Communication,,McgrawHill,2000,602,,,,SCGRANT,,337.5,,,,,,,,
SC##020127,"Keiser, Gerd",Optical Fiber Communication,,McgrawHill,2000,602,,,,SCGRANT,,337.5,,,,,,,,
SC##020128,"Keiser, Gerd",Optical Fiber Communication,,McgrawHill,2000,602,,,,SCGRANT,,337.5,,,,,,,,
SC##020129,Kraus/Fleisch,Electromagentics With Application,,McgrawHill,1999,617,,,,SCGRANT,,313.75,,,,,,,,
SC##020130,Kraus/Fleisch,Electromagentics With Application,,McgrawHill,1999,617,,,,SCGRANT,,313.75,,,,,,,,
SC##020131,Kraus/Fleisch,Electromagentics With Application,,McgrawHill,1999,617,,,,SCGRANT,,313.75,,,,,,,,
SC##020132,Kraus/Fleisch,Electromagentics With Application,,McgrawHill,1999,617,,,,SCGRANT,,313.75,,,,,,,,
SC##020133,Jack/Keith,Video Demystified,,Newnes Publication,2005,927,,,,SCGRANT,,795,,,,,,,,
SC##020134,"Raju, G.S.N.",Electromagnetic Field theory & Transmission Lines,,Pearson Education,2005,584,,,,SCGRANT,,250,,,,,,,,
SC##020135,"Raju, G.S.N.",Electromagnetic Field theory & Transmission Lines,,Pearson Education,2005,584,,,,SCGRANT,,250,,,,,,,,
SC##020136,"Sayood , K.",Data Compression,,Morgan Publication,2004,636,,,,SCGRANT,,325,,,,,,,,
SC##020137,"Elliott, R.S.",Antenne Theory & Design,,Wiley,2006,594,,,,SCGRANT,,429,,,,,,,,
SC##020138,"Nise, M.S.",Control Systems Engineering,,Wiley,2007,983,,,,SCGRANT,,449,,,,,,,,
SC##020139,"Nandyam, G.",Third Generation CDMA Systems,,A.P,2007,275,,,,SCGRANT,,495,,,,,,,,
SC##020140,"Hickman, Ian",Practical R.F.Handbook,,Newnes Publication,2006,279,,,,SCGRANT,,250,,,,,,,,
SC##020141,"Millman, Jacob",Electronic Devices & Circuits,,Tata McGraw Hill,2007,656,,,,SCGRANT,,295,,,,,,,,
SC##020142,"Millman, Jacob",Electronic Devices & Circuits,,Tata McGraw Hill,2007,656,,,,SCGRANT,,295,,,,,,,,
SC##020143,"Millman, Jacob",Electronic Devices & Circuits,,Tata McGraw Hill,2007,656,,,,SCGRANT,,295,,,,,,,,
SC##020144,"Bosshart, Walter C.",Printed Circuits Boards,,Tata McGraw Hill,2005,467,,,,SCGRANT,,325,,,,,,,,
SC##020145,"Bosshart, Walter C.",Printed Circuits Boards,,Tata McGraw Hill,2005,467,,,,SCGRANT,,325,,,,,,,,
SC##020146,"Morgan Publication, Nelson",Speech and Audio Signal Processing,,Wiley,2006,537,,,,SCGRANT,,379,,,,,,,,
SC##020147,"Morgan Publication, Nelson",Speech and Audio Signal Processing,,Wiley,2006,537,,,,SCGRANT,,379,,,,,,,,
SC##020148,"Morgan Publication, Nelson",Speech and Audio Signal Processing,,Wiley,2006,537,,,,SCGRANT,,379,,,,,,,,
SC##020149,"Morgan Publication, Nelson",Speech and Audio Signal Processing,,Wiley,2006,537,,,,SCGRANT,,379,,,,,,,,
SC##020150,"Dorf, Richard C.",Introduction to Electronic Circuits,,Wiley,2007,809,,,,SCGRANT,,325,,,,,,,,
SC##020151,"Proakis, John G.",Contemporary Communication Systems,,Thomson,2007,487,,,,SCGRANT,,395,,,,,,,,
SC##020152,Peterson Carry L.,Computer Networks,,Elsevier Publication,2003,813,,,,SCGRANT,,395,,,,,,,,
SC##020153,Peterson Carry L.,Computer Networks,,Elsevier Publication,2003,813,,,,SCGRANT,,395,,,,,,,,
SC##020154,Peterson Carry L.,Computer Networks,,Elsevier Publication,2003,813,,,,SCGRANT,,395,,,,,,,,
SC##020155,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020156,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020157,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020158,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020159,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020160,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020161,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020162,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020163,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020164,Dubey. G.K.,Fundamentals of Electrical Devices,,Narosa Publication Pub,2008,392,,,,SCGRANT,,295,,,,,,,,
SC##020165,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020166,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020167,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020168,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020169,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020170,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020171,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020172,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020173,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020174,"Vanvalkenburg, M.E.",Network Analysis,,Pearson Education,2007,569,,,,SCGRANT,,205,,,,,,,,
SC##020175,"Rashid, M.H.",Power Electronics,,Pearson Education,2007,880,,,,SCGRANT,,280,,,,,,,,
SC##020176,"Rashid, M.H.",Power Electronics,,Pearson Education,2007,880,,,,SCGRANT,,280,,,,,,,,
SC##020177,"Rashid, M.H.",Power Electronics,,Pearson Education,2007,880,,,,SCGRANT,,280,,,,,,,,
SC##020178,"Rashid, M.H.",Power Electronics,,Pearson Education,2007,880,,,,SCGRANT,,280,,,,,,,,
SC##020179,"Krishnan, R.",Electric Motor Drives,,Pearson Education,2007,626,,,,SCGRANT,,275,,,,,,,,
SC##020180,"Krishnan, R.",Electric Motor Drives,,Pearson Education,2007,626,,,,SCGRANT,,275,,,,,,,,
SC##020181,"Krishnan, R.",Electric Motor Drives,,Pearson Education,2007,626,,,,SCGRANT,,275,,,,,,,,
SC##020182,"Krishnan, R.",Electric Motor Drives,,Pearson Education,2007,626,,,,SCGRANT,,275,,,,,,,,
SC##020183,"Krishnan, R.",Electric Motor Drives,,Pearson Education,2007,626,,,,SCGRANT,,275,,,,,,,,
SC##020184,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,,,,SCGRANT,,395,,,,,,,,
SC##020185,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,,,,SCGRANT,,395,,,,,,,,
SC##020186,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,,,,SCGRANT,,395,,,,,,,,
SC##020187,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,,,,SCGRANT,,395,,,,,,,,
SC##020188,"Ogata, K.",Discrete Time Control Systems,,Pearson Education,2007,745,,,,SCGRANT,,395,,,,,,,,
SC##020189,Kothari/Nagrath,Power System Engineering,,Tata McGraw Hill,2008,1074,,,,SCGRANT,,350,,,,,,,,
SC##020190,Kothari/Nagrath,Power System Engineering,,Tata McGraw Hill,2008,1074,,,,SCGRANT,,350,,,,,,,,
SC##020191,Kothari/Nagrath,Power System Engineering,,Tata McGraw Hill,2008,1074,,,,SCGRANT,,350,,,,,,,,
SC##020192,Kothari/Nagrath,Power System Engineering,,Tata McGraw Hill,2008,1074,,,,SCGRANT,,350,,,,,,,,
SC##020193,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020194,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020195,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020196,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020197,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020198,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020199,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020200,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020201,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020202,Kothari/Nagrath,Electric Machines,,Tata McGraw Hill,2007,834,,,,SCGRANT,,299,,,,,,,,
SC##020203,"Pai, M.A.",Computer Techniques in Power System,,Tata McGraw Hill,2007,249,,,,SCGRANT,,199,,,,,,,,
SC##020204,"Pai, M.A.",Computer Techniques in Power System,,Tata McGraw Hill,2007,249,,,,SCGRANT,,199,,,,,,,,
SC##020205,"Pai, M.A.",Computer Techniques in Power System,,Tata McGraw Hill,2007,249,,,,SCGRANT,,199,,,,,,,,
SC##020206,"Pai, M.A.",Computer Techniques in Power System,,Tata McGraw Hill,2007,249,,,,SCGRANT,,199,,,,,,,,
SC##020207,"Grainger, J.J.",Power System Analysis,,Tata McGraw Hill,2007,787,,,,SCGRANT,,295,,,,,,,,
SC##020208,"Grainger, J.J.",Power System Analysis,,Tata McGraw Hill,2007,787,,,,SCGRANT,,295,,,,,,,,
SC##020209,"Patranabis, D.",Industrial Instrumentation,,Tata McGraw Hill,2007,767,,,,SCGRANT,,295,,,,,,,,
SC##020210,"Naidu, M.S.",Electrical Engineering,,Tata McGraw Hill,2007,741,,,,SCGRANT,,285,,,,,,,,
SC##020211,"Naidu, M.S.",Electrical Engineering,,Tata McGraw Hill,2007,741,,,,SCGRANT,,285,,,,,,,,
SC##020212,"Naidu, M.S.",Electrical Engineering,,Tata McGraw Hill,2007,741,,,,SCGRANT,,285,,,,,,,,
SC##020213,B.Ram / Vishwakarma,Power System Protection & Switchgear,,Tata McGraw Hill,2007,456,,,,SCGRANT,,210,,,,,,,,
SC##020214,B.Ram / Vishwakarma,Power System Protection & Switchgear,,Tata McGraw Hill,2007,456,,,,SCGRANT,,210,,,,,,,,
SC##020215,B.Ram / Vishwakarma,Power System Protection & Switchgear,,Tata McGraw Hill,2007,456,,,,SCGRANT,,210,,,,,,,,
SC##020216,B.Ram / Vishwakarma,Power System Protection & Switchgear,,Tata McGraw Hill,2007,456,,,,SCGRANT,,210,,,,,,,,
SC##020217,Saadat Hadi,Power System Analysis,,Tata McGraw Hill,2007,697,,,,SCGRANT,,399,,,,,,,,
SC##020218,Saadat Hadi,Power System Analysis,,Tata McGraw Hill,2007,697,,,,SCGRANT,,399,,,,,,,,
SC##020219,Saadat Hadi,Power System Analysis,,Tata McGraw Hill,2007,697,,,,SCGRANT,,399,,,,,,,,
SC##020220,Saadat Hadi,Power System Analysis,,Tata McGraw Hill,2007,697,,,,SCGRANT,,399,,,,,,,,
SC##020221,Sivanandam/Deepa,Neural Networks using MATLAB .6.0,,Tata McGraw Hill,2007,656,,,,SCGRANT,,299,,,,,,,,
SC##020222,Sivanandam/Deepa,Neural Networks using MATLAB .6.0,,Tata McGraw Hill,2007,656,,,,SCGRANT,,299,,,,,,,,
SC##020223,Sivanandam/Deepa,Neural Networks using MATLAB .6.0,,Tata McGraw Hill,2007,656,,,,SCGRANT,,299,,,,,,,,
SC##020224,Sivanandam/Deepa,Neural Networks using MATLAB .6.0,,Tata McGraw Hill,2007,656,,,,SCGRANT,,299,,,,,,,,
SC##020225,Sivanandam/Deepa,Neural Networks using MATLAB .6.0,,Tata McGraw Hill,2007,656,,,,SCGRANT,,299,,,,,,,,
SC##020226,Satish Kumar,Neural Networks,,Tata McGraw Hill,2007,736,,,,SCGRANT,,310,,,,,,,,
SC##020227,Satish Kumar,Neural Networks,,Tata McGraw Hill,2007,736,,,,SCGRANT,,310,,,,,,,,
SC##020228,Satish Kumar,Neural Networks,,Tata McGraw Hill,2007,736,,,,SCGRANT,,310,,,,,,,,
SC##020229,Satish Kumar,Neural Networks,,Tata McGraw Hill,2007,736,,,,SCGRANT,,310,,,,,,,,
